,*Thu Aug 31 11:39:07 2023_5.7_5,
Wavenumbers [1/cm],Absorbance,
1761.654,0.06471847,
1761.172,0.068224,
1760.690,0.07164867,
1760.208,0.07483927,
1759.726,0.07779537,
1759.244,0.08064146,
1758.762,0.08359045,
1758.280,0.08690094,
1757.798,0.09085016,
1757.315,0.09566487,
1756.833,0.1014015,
1756.351,0.1078476,
1755.869,0.1145443,
1755.387,0.121009,
1754.905,0.1269366,
1754.423,0.132289,
1753.941,0.1372407,
1753.458,0.1420745,
1752.976,0.1471156,
1752.494,0.1526946,
1752.012,0.1590929,
1751.530,0.1664633,
1751.048,0.1747493,
1750.566,0.1836444,
1750.084,0.1927101,
1749.602,0.20154,
1749.119,0.209911,
1748.637,0.2177064,
1748.155,0.2247916,
1747.673,0.2310165,
1747.191,0.2362578,
1746.709,0.2405062,
1746.227,0.2438804,
1745.745,0.2465524,
1745.263,0.2486597,
1744.780,0.2502521,
1744.298,0.2512894,
1743.816,0.251691,
1743.334,0.2514083,
1742.852,0.2504829,
1742.370,0.2490278,
1741.888,0.2471453,
1741.406,0.2448238,
1740.923,0.2418969,
1740.441,0.2380759,
1739.959,0.2331243,
1739.477,0.2270673,
1738.995,0.2203493,
1738.513,0.213655,
1738.031,0.2075794,
1737.549,0.2023664,
1737.067,0.1979004,
1736.584,0.1938615,
1736.102,0.1897876,
1735.620,0.1850936,
1735.138,0.1790474,
1734.656,0.1709701,
1734.174,0.1608354,
1733.692,0.1499198,
1733.210,0.1402631,
1732.727,0.1330509,
1732.245,0.1280231,
1731.763,0.1243057,
1731.281,0.1211513,
1730.799,0.1180884,
1730.317,0.1149067,
1729.835,0.1115577,
1729.353,0.1080863,
1728.871,0.1045813,
1728.388,0.1011349,
1727.906,0.09782402,
1727.424,0.09469355,
1726.942,0.09176329,
1726.460,0.08903652,
1725.978,0.08649419,
1725.496,0.08410831,
1725.014,0.08185069,
1724.531,0.07970423,
1724.049,0.07767831,
1723.567,0.07581215,
1723.085,0.07415814,
1722.603,0.07275583,
1722.121,0.07160776,
1721.639,0.07067896,
1721.157,0.06991388,
1720.675,0.06926054,
1720.192,0.06868789,
1719.710,0.0681918,
1719.228,0.06779155,
1718.746,0.06751458,
1718.264,0.06736083,
1717.782,0.06726625,
1717.300,0.06711491,
1716.818,0.06681207,
1716.336,0.06638577,
1715.853,0.06596086,
1715.371,0.06566007,
1714.889,0.06552876,
1714.407,0.06553436,
1713.925,0.06560156,
1713.443,0.06565435,
1712.961,0.06564197,
1712.479,0.06554372,
1711.996,0.0653646,
1711.514,0.06512083,
1711.032,0.06482874,
1710.550,0.06449586,
1710.068,0.06411938,
1709.586,0.06368908,
1709.104,0.06319249,
1708.622,0.06261857,
1708.140,0.06195866,
1707.657,0.0612004,
1707.175,0.06032321,
1706.693,0.05929889,
1706.211,0.05810687,
1705.729,0.05676575,
1705.247,0.0553624,
1704.765,0.05403036,
1704.283,0.05288587,
1703.800,0.05196792,
1703.318,0.05124202,
1702.836,0.05063944,
1702.354,0.05008482,
1701.872,0.04951087,
1701.390,0.04885314,
1700.908,0.04806012,
1700.426,0.04712321,
1699.944,0.04612221,
1699.461,0.04520724,
1698.979,0.04447938,
1698.497,0.04391277,
1698.015,0.04340474,
1697.533,0.04284883,
1697.051,0.04216567,
1696.569,0.04133364,
1696.087,0.04041383,
1695.604,0.03955154,
1695.122,0.03889408,
1694.640,0.03849608,
1694.158,0.03830865,
1693.676,0.03824499,
1693.194,0.03823079,
1692.712,0.03821675,
1692.230,0.03817227,
1691.748,0.03807205,
1691.265,0.03789052,
1690.783,0.03760419,
1690.301,0.03719827,
1689.819,0.03668373,
1689.337,0.03610428,
1688.855,0.03553485,
1688.373,0.03505254,
1687.891,0.03470318,
1687.409,0.03449255,
1686.926,0.03439152,
1686.444,0.03435959,
1685.962,0.03435574,
1685.480,0.0343519,
1684.998,0.0343302,
1684.516,0.03427035,
1684.034,0.03415841,
1683.552,0.03401876,
1683.069,0.03390705,
1682.587,0.03384285,
1682.105,0.03379919,
1681.623,0.03374007,
1681.141,0.03364329,
1680.659,0.03350339,
1680.177,0.03332525,
1679.695,0.03311906,
1679.213,0.03289341,
1678.730,0.0326515,
1678.248,0.03238917,
1677.766,0.03209972,
1677.284,0.03177872,
1676.802,0.03142909,
1676.320,0.03106676,
1675.838,0.03072263,
1675.356,0.03043615,
1674.873,0.03024063,
1674.391,0.03014292,
1673.909,0.03011972,
1673.427,0.03013432,
1672.945,0.03015721,
1672.463,0.03017523,
1671.981,0.03018882,
1671.499,0.03020469,
1671.017,0.03022765,
1670.534,0.03025007,
1670.052,0.03024965,
1669.570,0.03020136,
1669.088,0.03009879,
1668.606,0.02996711,
1668.124,0.02984524,
1667.642,0.02976109,
1667.160,0.02971937,
1666.677,0.02970878,
1666.195,0.02971361,
1665.713,0.02972056,
1665.231,0.0297225,
1664.749,0.02971982,
1664.267,0.02972029,
1663.785,0.02973739,
1663.303,0.02978575,
1662.821,0.02987462,
1662.338,0.0300022,
1661.856,0.03015392,
1661.374,0.03030761,
1660.892,0.03044057,
1660.410,0.03053394,
1659.928,0.03057685,
1659.446,0.03056612,
1658.964,0.03050699,
1658.482,0.03041082,
1657.999,0.03029306,
1657.517,0.03016838,
1657.035,0.0300451,
1656.553,0.02992444,
1656.071,0.02979998,
1655.589,0.02966134,
1655.107,0.02949819,
1654.625,0.02930899,
1654.142,0.02910927,
1653.660,0.02893617,
1653.178,0.02884461,
1652.696,0.02888249,
1652.214,0.02904711,
1651.732,0.02927457,
1651.250,0.02949407,
1650.768,0.02966477,
1650.286,0.02977416,
1649.803,0.02982384,
1649.321,0.02982067,
1648.839,0.02977143,
1648.357,0.02968008,
1647.875,0.02954538,
1647.393,0.02936844,
1646.911,0.02917008,
1646.429,0.02900795,
1645.946,0.02894373,
1645.464,0.02899005,
1644.982,0.02910754,
1644.500,0.02924454,
1644.018,0.02936243,
1643.536,0.02944133,
1643.054,0.02947516,
1642.572,0.02946405,
1642.090,0.02940891,
1641.607,0.02930801,
1641.125,0.02915508,
1640.643,0.0289432,
1640.161,0.02866887,
1639.679,0.02833825,
1639.197,0.02796862,
1638.715,0.02758567,
1638.233,0.02722568,
1637.750,0.02693072,
1637.268,0.0267483,
1636.786,0.02672151,
1636.304,0.026863,
1635.822,0.02712018,
1635.340,0.02738306,
1634.858,0.02757596,
1634.376,0.02770047,
1633.894,0.02779082,
1633.411,0.02786295,
1632.929,0.02791169,
1632.447,0.02792116,
1631.965,0.02787738,
1631.483,0.02777482,
1631.001,0.02762117,
1630.519,0.02743731,
1630.037,0.0272579,
1629.555,0.02712565,
1629.072,0.02708049,
1628.590,0.02714734,
1628.108,0.02731972,
1627.626,0.0275594,
1627.144,0.0278079,
1626.662,0.0280164,
1626.180,0.02816427,
1625.698,0.02825884,
1625.215,0.02832568,
1624.733,0.02839474,
1624.251,0.02848872,
1623.769,0.0286067,
1623.287,0.0287178,
1622.805,0.02876861,
1622.323,0.02871925,
1621.841,0.02856826,
1621.359,0.02834593,
1620.876,0.02809042,
1620.394,0.02783251,
1619.912,0.02759686,
1619.430,0.02740042,
1618.948,0.027259,
1618.466,0.02718835,
1617.984,0.02720082,
1617.502,0.02729602,
1617.019,0.02744532,
1616.537,0.02759561,
1616.055,0.0276922,
1615.573,0.02771415,
1615.091,0.02767259,
1614.609,0.02758421,
1614.127,0.02745506,
1613.645,0.0272826,
1613.163,0.02706662,
1612.680,0.02681677,
1612.198,0.02655439,
1611.716,0.02631575,
1611.234,0.02614291,
1610.752,0.02607056,
1610.270,0.02611687,
1609.788,0.02627145,
1609.306,0.02649715,
1608.823,0.02673408,
1608.341,0.02691952,
1607.859,0.02700704,
1607.377,0.02697669,
1606.895,0.02684086,
1606.413,0.02663367,
1605.931,0.02640123,
1605.449,0.02618624,
1604.967,0.0260231,
1604.484,0.02593685,
1604.002,0.02593828,
1603.520,0.02602428,
1603.038,0.02617603,
1602.556,0.0263648,
1602.074,0.02655715,
1601.592,0.02672344,
1601.110,0.02684762,
1600.628,0.02692714,
1600.145,0.02697203,
1599.663,0.02699702,
1599.181,0.02701741,
1598.699,0.02704374,
1598.217,0.02707969,
1597.735,0.02712392,
1597.253,0.02717056,
1596.771,0.02721136,
1596.288,0.02723556,
1595.806,0.0272317,
1595.324,0.02718976,
1594.842,0.02710328,
1594.360,0.0269734,
1593.878,0.02681056,
1593.396,0.0266336,
1592.914,0.0264651,
1592.432,0.02632387,
1591.949,0.02622076,
1591.467,0.0261539,
1590.985,0.02611151,
1590.503,0.02607544,
1590.021,0.02603081,
1589.539,0.02597393,
1589.057,0.02591569,
1588.575,0.02587946,
1588.092,0.02589286,
1587.610,0.02597867,
1587.128,0.02614458,
1586.646,0.0263804,
1586.164,0.02665773,
1585.682,0.02693845,
1585.200,0.02717882,
1584.718,0.02734066,
1584.236,0.02740191,
1583.753,0.02735937,
1583.271,0.02723036,
1582.789,0.02704623,
1582.307,0.02684959,
1581.825,0.0266834,
1581.343,0.02658086,
1580.861,0.02656054,
1580.379,0.02662126,
1579.896,0.02674656,
1579.414,0.02691048,
1578.932,0.02708815,
1578.450,0.02726373,
1577.968,0.02742774,
1577.486,0.027577,
1577.004,0.02770414,
1576.522,0.0277859,
1576.040,0.02778754,
1575.557,0.02769117,
1575.075,0.02751589,
1574.593,0.02729839,
1574.111,0.02706546,
1573.629,0.02682947,
1573.147,0.02659351,
1572.665,0.02636193,
1572.183,0.02614494,
1571.701,0.02595908,
1571.218,0.02583029,
1570.736,0.02579143,
1570.254,0.02586984,
1569.772,0.02606292,
1569.290,0.02631655,
1568.808,0.02654655,
1568.326,0.02668422,
1567.844,0.02670944,
1567.361,0.02663826,
1566.879,0.02650183,
1566.397,0.02633486,
1565.915,0.02617141,
1565.433,0.02604526,
1564.951,0.02597913,
1564.469,0.02597346,
1563.987,0.02600056,
1563.505,0.02601279,
1563.022,0.02596282,
1562.540,0.02581365,
1562.058,0.02554592,
1561.576,0.02515402,
1561.094,0.02465063,
1560.612,0.02407356,
1560.130,0.02351175,
1559.648,0.02315973,
1559.165,0.02332561,
1558.683,0.02419069,
1558.201,0.02535751,
1557.719,0.0262333,
1557.237,0.0266997,
1556.755,0.02690862,
1556.273,0.02698318,
1555.791,0.026984,
1555.309,0.02693911,
1554.826,0.02686485,
1554.344,0.02677922,
1553.862,0.02670498,
1553.380,0.02666191,
1552.898,0.02666031,
1552.416,0.02669448,
1551.934,0.02674525,
1551.452,0.02678611,
1550.969,0.02678715,
1550.487,0.02672288,
1550.005,0.026575,
1549.523,0.02634703,
1549.041,0.02606687,
1548.559,0.02577479,
1548.077,0.02550065,
1547.595,0.02525417,
1547.113,0.02503564,
1546.630,0.02484738,
1546.148,0.02470242,
1545.666,0.0246283,
1545.184,0.02466091,
1544.702,0.02483206,
1544.220,0.0251534,
1543.738,0.02561378,
1543.256,0.02619534,
1542.773,0.02689511,
1542.291,0.02773597,
1541.809,0.02874305,
1541.327,0.02987325,
1540.845,0.03091916,
1540.363,0.03146411,
1539.881,0.03116626,
1539.399,0.03020603,
1538.917,0.02911967,
1538.434,0.02827289,
1537.952,0.02771648,
1537.470,0.02735663,
1536.988,0.02707752,
1536.506,0.02678875,
1536.024,0.02643128,
1535.542,0.02597607,
1535.060,0.02542375,
1534.578,0.0248216,
1534.095,0.02427749,
1533.613,0.02394379,
1533.131,0.02394619,
1532.649,0.02426593,
1532.167,0.02474928,
1531.685,0.02522232,
1531.203,0.02558872,
1530.721,0.02582549,
1530.238,0.02594465,
1529.756,0.02597066,
1529.274,0.02592585,
1528.792,0.02582817,
1528.310,0.02569034,
1527.828,0.02552281,
1527.346,0.02534042,
1526.864,0.02516387,
1526.382,0.02501846,
1525.899,0.02492516,
1525.417,0.02488821,
1524.935,0.02489147,
1524.453,0.02490731,
1523.971,0.02491109,
1523.489,0.02489025,
1523.007,0.0248479,
1522.525,0.0248021,
1522.042,0.02478195,
1521.560,0.02481834,
1521.078,0.02493082,
1520.596,0.02511956,
1520.114,0.02536859,
1519.632,0.02565492,
1519.150,0.02596022,
1518.668,0.02626835,
1518.186,0.026561,
1517.703,0.02680423,
1517.221,0.02695308,
1516.739,0.02697572,
1516.257,0.0268841,
1515.775,0.02674308,
1515.293,0.02662621,
1514.811,0.02658127,
1514.329,0.02661642,
1513.846,0.02671818,
1513.364,0.026867,
1512.882,0.02704484,
1512.400,0.02723728,
1511.918,0.02743072,
1511.436,0.02761322,
1510.954,0.02777305,
1510.472,0.0278988,
1509.990,0.02798362,
1509.507,0.02802891,
1509.025,0.02805176,
1508.543,0.02809266,
1508.061,0.02822046,
1507.579,0.02849966,
1507.097,0.02888566,
1506.615,0.02915673,
1506.133,0.0291518,
1505.651,0.02896473,
1505.168,0.02873742,
1504.686,0.02852999,
1504.204,0.02834767,
1503.722,0.02818319,
1503.240,0.0280288,
1502.758,0.02787785,
1502.276,0.02772759,
1501.794,0.0275766,
1501.311,0.02742679,
1500.829,0.02728413,
1500.347,0.02715758,
1499.865,0.02705687,
1499.383,0.02699057,
1498.901,0.02696394,
1498.419,0.02698058,
1497.937,0.02704544,
1497.455,0.02716649,
1496.972,0.02735084,
1496.490,0.02759399,
1496.008,0.02787088,
1495.526,0.02814252,
1495.044,0.02837045,
1494.562,0.02853303,
1494.080,0.0286277,
1493.598,0.02866977,
1493.115,0.02868621,
1492.633,0.02871509,
1492.151,0.02880311,
1491.669,0.02899861,
1491.187,0.02934108,
1490.705,0.02983199,
1490.223,0.03041242,
1489.741,0.03095178,
1489.259,0.03131402,
1488.776,0.03144876,
1488.294,0.0314151,
1487.812,0.03131606,
1487.330,0.03122568,
1486.848,0.0311752,
1486.366,0.03116214,
1485.884,0.03117266,
1485.402,0.03119654,
1484.919,0.03123205,
1484.437,0.03128464,
1483.955,0.03136425,
1483.473,0.03148173,
1482.991,0.03164864,
1482.509,0.03187575,
1482.027,0.03217078,
1481.545,0.03253285,
1481.063,0.03294709,
1480.580,0.03338535,
1480.098,0.03381355,
1479.616,0.03420331,
1479.134,0.03454429,
1478.652,0.03484926,
1478.170,0.03515698,
1477.688,0.03552588,
1477.206,0.03602643,
1476.724,0.03671858,
1476.241,0.03762898,
1475.759,0.03873644,
1475.277,0.03999314,
1474.795,0.0413857,
1474.313,0.04300258,
1473.831,0.04508819,
1473.349,0.04800187,
1472.867,0.05207213,
1472.384,0.0572471,
1471.902,0.06289466,
1471.420,0.06814608,
1470.938,0.07249953,
1470.456,0.0759811,
1469.974,0.07889823,
1469.492,0.0815599,
1469.010,0.08416396,
1468.528,0.08678292,
1468.045,0.08939084,
1467.563,0.09190688,
1467.081,0.09421364,
1466.599,0.09621574,
1466.117,0.09784705,
1465.635,0.09906404,
1465.153,0.09982651,
1464.671,0.1001032,
1464.188,0.09991509,
1463.706,0.09936002,
1463.224,0.09859477,
1462.742,0.09777651,
1462.260,0.09700864,
1461.778,0.09634808,
1461.296,0.09581257,
1460.814,0.09539023,
1460.332,0.09505484,
1459.849,0.094774,
1459.367,0.09452699,
1458.885,0.0943149,
1458.403,0.09416807,
1457.921,0.0941169,
1457.439,0.09409489,
1456.957,0.09386085,
1456.475,0.09316988,
1455.992,0.09202231,
1455.510,0.0906425,
1455.028,0.08922864,
1454.546,0.08785947,
1454.064,0.08654029,
1453.582,0.08524859,
1453.100,0.08396611,
1452.618,0.08268662,
1452.136,0.08141951,
1451.653,0.08018911,
1451.171,0.07901749,
1450.689,0.07791419,
1450.207,0.07687472,
1449.725,0.07587834,
1449.243,0.07489899,
1448.761,0.07391492,
1448.279,0.07292249,
1447.797,0.0719419,
1447.314,0.07101247,
1446.832,0.07017483,
1446.350,0.06945311,
1445.868,0.06884838,
1445.386,0.06834643,
1444.904,0.06792685,
1444.422,0.0675682,
1443.940,0.06724936,
1443.457,0.06694838,
1442.975,0.06664338,
1442.493,0.06631678,
1442.011,0.06595795,
1441.529,0.06556773,
1441.047,0.06515591,
1440.565,0.06473736,
1440.083,0.06432422,
1439.601,0.06391858,
1439.118,0.06351168,
1438.636,0.06308338,
1438.154,0.06260557,
1437.672,0.06204737,
1437.190,0.06139171,
1436.708,0.0606579,
1436.226,0.05991179,
1435.744,0.05923528,
1435.261,0.05866724,
1434.779,0.05818255,
1434.297,0.05772411,
1433.815,0.05723728,
1433.333,0.05668625,
1432.851,0.0560579,
1432.369,0.05535964,
1431.887,0.05461622,
1431.405,0.05385999,
1430.922,0.05312941,
1430.440,0.05246183,
1429.958,0.05188733,
1429.476,0.05142529,
1428.994,0.05107893,
1428.512,0.0508342,
1428.030,0.05066118,
1427.548,0.05052267,
1427.065,0.05038603,
1426.583,0.05022857,
1426.101,0.05004304,
1425.619,0.04983854,
1425.137,0.04964111,
1424.655,0.04948686,
1424.173,0.04940863,
1423.691,0.04942228,
1423.209,0.04951651,
1422.726,0.04966331,
1422.244,0.04983599,
1421.762,0.05002664,
1421.280,0.05025193,
1420.798,0.0505511,
1420.316,0.05097482,
1419.834,0.05156071,
1419.352,0.05228689,
1418.870,0.05303866,
1418.387,0.05363082,
1417.905,0.05391133,
1417.423,0.05385508,
1416.941,0.05353935,
1416.459,0.05307184,
1415.977,0.05253538,
1415.495,0.05198429,
1415.013,0.05144889,
1414.530,0.05093957,
1414.048,0.05045404,
1413.566,0.04997744,
1413.084,0.04948599,
1412.602,0.04895164,
1412.120,0.04835239,
1411.638,0.04768204,
1411.156,0.04695846,
1410.674,0.04622313,
1410.191,0.04552704,
1409.709,0.04491702,
1409.227,0.04441765,
1408.745,0.04402785,
1408.263,0.04372916,
1407.781,0.04349761,
1407.299,0.04331466,
1406.817,0.04317245,
1406.334,0.04307387,
1405.852,0.04302846,
1405.370,0.04304442,
1404.888,0.04312291,
1404.406,0.04325547,
1403.924,0.04342815,
1403.442,0.04362864,
1402.960,0.04384974,
1402.478,0.04408831,
1401.995,0.04434153,
1401.513,0.04460148,
1401.031,0.04484998,
1400.549,0.0450592,
1400.067,0.04518819,
1399.585,0.04519448,
1399.103,0.04505663,
1398.621,0.04479609,
1398.138,0.04447902,
1397.656,0.04418249,
1397.174,0.04397039,
1396.692,0.04387688,
1396.210,0.04391233,
1395.728,0.0440736,
1395.246,0.04434497,
1394.764,0.04469781,
1394.282,0.04509174,
1393.799,0.04548842,
1393.317,0.04586256,
1392.835,0.04620499,
1392.353,0.04651736,
1391.871,0.04680588,
1391.389,0.04707627,
1390.907,0.04733207,
1390.425,0.04757313,
1389.943,0.04779582,
1389.460,0.04799727,
1388.978,0.04817869,
1388.496,0.04835039,
1388.014,0.04853614,
1387.532,0.04877123,
1387.050,0.04909495,
1386.568,0.04953039,
1386.086,0.05007561,
1385.603,0.05070919,
1385.121,0.05140382,
1384.639,0.0521417,
1384.157,0.05291862,
1383.675,0.05374223,
1383.193,0.05462491,
1382.711,0.05557724,
1382.229,0.05660478,
1381.747,0.05770393,
1381.264,0.05886181,
1380.782,0.06005775,
1380.300,0.06125604,
1379.818,0.06240394,
1379.336,0.06343773,
1378.854,0.0642846,
1378.372,0.06488743,
1377.890,0.06522207,
1377.407,0.06530055,
1376.925,0.0651598,
1376.443,0.06484047,
1375.961,0.0643797,
1375.479,0.06380551,
1374.997,0.06314958,
1374.515,0.06246594,
1374.033,0.06183066,
1373.551,0.06132051,
1373.068,0.06097851,
1372.586,0.06079336,
1372.104,0.06071258,
1371.622,0.06066769,
1371.140,0.06060154,
1370.658,0.06047646,
1370.176,0.06028007,
1369.694,0.06002441,
1369.211,0.05974144,
1368.729,0.05947232,
1368.247,0.05925046,
1367.765,0.05909224,
1367.283,0.05899148,
1366.801,0.05892731,
1366.319,0.05887392,
1365.837,0.05881035,
1365.355,0.05872405,
1364.872,0.05860858,
1364.390,0.05846056,
1363.908,0.05827828,
1363.426,0.05806299,
1362.944,0.05782606,
1362.462,0.0575931,
1361.980,0.05740209,
1361.498,0.05728585,
1361.016,0.05725552,
1360.533,0.05729675,
1360.051,0.05737633,
1359.569,0.05745519,
1359.087,0.05749734,
1358.605,0.05748044,
1358.123,0.05740011,
1357.641,0.05727048,
1357.159,0.05711928,
1356.676,0.05698043,
1356.194,0.05688438,
1355.712,0.05684772,
1355.230,0.05686994,
1354.748,0.05693434,
1354.266,0.0570171,
1353.784,0.05709514,
1353.302,0.05715341,
1352.820,0.05718688,
1352.337,0.05719675,
1351.855,0.0571856,
1351.373,0.05715286,
1350.891,0.05709516,
1350.409,0.05700834,
1349.927,0.05689166,
1349.445,0.05675103,
1348.963,0.05659839,
1348.480,0.05644728,
1347.998,0.0563084,
1347.516,0.05618418,
1347.034,0.05606873,
1346.552,0.05594996,
1346.070,0.05581564,
1345.588,0.05565819,
1345.106,0.05547658,
1344.624,0.05527634,
1344.141,0.05506458,
1343.659,0.05484671,
1343.177,0.05462249,
1342.695,0.05438686,
1342.213,0.05413303,
1341.731,0.05385728,
1341.249,0.05356301,
1340.767,0.05326367,
1340.284,0.05298113,
1339.802,0.05273877,
1339.320,0.05255194,
1338.838,0.05241992,
1338.356,0.05232687,
1337.874,0.05225245,
1337.392,0.05218362,
1336.910,0.05211733,
1336.428,0.05205799,
1335.945,0.05200962,
1335.463,0.05197129,
1334.981,0.05193439,
1334.499,0.05188596,
1334.017,0.05181307,
1333.535,0.0517097,
1333.053,0.05157998,
1332.571,0.0514376,
1332.089,0.05130095,
1331.606,0.05118562,
1331.124,0.05109954,
1330.642,0.05104065,
1330.160,0.05100057,
1329.678,0.05097103,
1329.196,0.05095056,
1328.714,0.05094682,
1328.232,0.05097437,
1327.749,0.05104763,
1327.267,0.05117426,
1326.785,0.05135082,
1326.303,0.05156446,
1325.821,0.05179729,
1325.339,0.05203271,
1324.857,0.05226195,
1324.375,0.05248468,
1323.893,0.05270757,
1323.410,0.05294026,
1322.928,0.05319186,
1322.446,0.05346809,
1321.964,0.05377151,
1321.482,0.05410103,
1321.000,0.05445158,
1320.518,0.05481386,
1320.036,0.05517047,
1319.553,0.05549609,
1319.071,0.05576327,
1318.589,0.0559475,
1318.107,0.05603781,
1317.625,0.05604111,
1317.143,0.05598266,
1316.661,0.05589769,
1316.179,0.05581938,
1315.697,0.0557734,
1315.214,0.05577021,
1314.732,0.05580595,
1314.250,0.05586627,
1313.768,0.05593384,
1313.286,0.05599461,
1312.804,0.05604199,
1312.322,0.05607764,
1311.840,0.05610822,
1311.357,0.05614088,
1310.875,0.0561796,
1310.393,0.05622537,
1309.911,0.05627885,
1309.429,0.0563428,
1308.947,0.05642366,
1308.465,0.05652998,
1307.983,0.05666777,
1307.501,0.0568369,
1307.018,0.05702801,
1306.536,0.05722526,
1306.054,0.05741031,
1305.572,0.05756865,
1305.090,0.05769553,
1304.608,0.0577963,
1304.126,0.05788513,
1303.644,0.0579777,
1303.161,0.05808682,
1302.679,0.05821584,
1302.197,0.0583584,
1301.715,0.0584993,
1301.233,0.05861963,
1300.751,0.05870408,
1300.269,0.05874293,
1299.787,0.05873697,
1299.305,0.05869667,
1298.822,0.05864187,
1298.340,0.05859689,
1297.858,0.05858628,
1297.376,0.05863166,
1296.894,0.0587445,
1296.412,0.05892237,
1295.930,0.05914661,
1295.448,0.05938578,
1294.966,0.05960178,
1294.483,0.05975726,
1294.001,0.05982812,
1293.519,0.05980768,
1293.037,0.05971121,
1292.555,0.05957143,
1292.073,0.05943395,
1291.591,0.05934835,
1291.109,0.05935447,
1290.626,0.05947918,
1290.144,0.05973116,
1289.662,0.06010128,
1289.180,0.06056371,
1288.698,0.06108082,
1288.216,0.06161255,
1287.734,0.06211999,
1287.252,0.06257561,
1286.770,0.0629692,
1286.287,0.06330812,
1285.805,0.06361478,
1285.323,0.06391701,
1284.841,0.06424205,
1284.359,0.06460541,
1283.877,0.06500763,
1283.395,0.06543393,
1282.913,0.06585991,
1282.430,0.06626122,
1281.948,0.06661914,
1281.466,0.06692626,
1280.984,0.06718548,
1280.502,0.06740426,
1280.020,0.06758665,
1279.538,0.06772897,
1279.056,0.06781991,
1278.574,0.0678472,
1278.091,0.06780628,
1277.609,0.06770885,
1277.127,0.06758249,
1276.645,0.06746769,
1276.163,0.06740639,
1275.681,0.06742659,
1275.199,0.06753565,
1274.717,0.06771649,
1274.234,0.06793607,
1273.752,0.06815244,
1273.270,0.06832944,
1272.788,0.06844763,
1272.306,0.06850653,
1271.824,0.06852534,
1271.342,0.06853463,
1270.860,0.06857244,
1270.378,0.06867398,
1269.895,0.06886475,
1269.413,0.06915998,
1268.931,0.06956048,
1268.449,0.07005466,
1267.967,0.07061767,
1267.485,0.07121611,
1267.003,0.07181169,
1266.521,0.07236383,
1266.039,0.07283942,
1265.556,0.0732159,
1265.074,0.07348327,
1264.592,0.07364443,
1264.110,0.07371232,
1263.628,0.07370684,
1263.146,0.07365011,
1262.664,0.07356692,
1262.182,0.07348388,
1261.699,0.0734252,
1261.217,0.07341251,
1260.735,0.07345992,
1260.253,0.07357161,
1259.771,0.07374159,
1259.289,0.07395624,
1258.807,0.07419984,
1258.325,0.07445741,
1257.843,0.0747165,
1257.360,0.07496781,
1256.878,0.07520074,
1256.396,0.07540375,
1255.914,0.07556537,
1255.432,0.07567861,
1254.950,0.075748,
1254.468,0.07579204,
1253.986,0.07584511,
1253.503,0.07594927,
1253.021,0.07614258,
1252.539,0.07645169,
1252.057,0.07688247,
1251.575,0.07742071,
1251.093,0.07803733,
1250.611,0.07870027,
1250.129,0.07938394,
1249.647,0.08007351,
1249.164,0.08076517,
1248.682,0.08145995,
1248.200,0.08215559,
1247.718,0.08284222,
1247.236,0.08350184,
1246.754,0.08411343,
1246.272,0.08466227,
1245.790,0.08514439,
1245.307,0.08557054,
1244.825,0.08596079,
1244.343,0.08634031,
1243.861,0.08673058,
1243.379,0.08714296,
1242.897,0.08757802,
1242.415,0.08802498,
1241.933,0.08846787,
1241.451,0.08888587,
1240.968,0.08925913,
1240.486,0.08957098,
1240.004,0.08980723,
1239.522,0.08995883,
1239.040,0.09002302,
1238.558,0.09000333,
1238.076,0.08991057,
1237.594,0.08976065,
1237.112,0.08957541,
1236.629,0.08937852,
1236.147,0.08919288,
1235.665,0.08903936,
1235.183,0.08893061,
1234.701,0.08886941,
1234.219,0.08884664,
1233.737,0.08884248,
1233.255,0.08883125,
1232.772,0.0887862,
1232.290,0.08869019,
1231.808,0.0885398,
1231.326,0.0883491,
1230.844,0.08814401,
1230.362,0.08795724,
1229.880,0.08781724,
1229.398,0.08773844,
1228.916,0.08771844,
1228.433,0.08773816,
1227.951,0.0877707,
1227.469,0.08778666,
1226.987,0.08776394,
1226.505,0.08769362,
1226.023,0.08757825,
1225.541,0.08743152,
1225.059,0.08727069,
1224.576,0.08711421,
1224.094,0.08697548,
1223.612,0.08686066,
1223.130,0.08676697,
1222.648,0.08668366,
1222.166,0.08659391,
1221.684,0.08647786,
1221.202,0.08631761,
1220.720,0.08610318,
1220.237,0.08583547,
1219.755,0.08552757,
1219.273,0.08520222,
1218.791,0.08488747,
1218.309,0.08460706,
1217.827,0.08437486,
1217.345,0.08419227,
1216.863,0.08404841,
1216.380,0.08392432,
1215.898,0.08379856,
1215.416,0.08365489,
1214.934,0.08348544,
1214.452,0.08329377,
1213.970,0.08309378,
1213.488,0.08290787,
1213.006,0.08276483,
1212.524,0.08269089,
1212.041,0.08270938,
1211.559,0.08283187,
1211.077,0.08305658,
1210.595,0.08336772,
1210.113,0.08373812,
1209.631,0.08413754,
1209.149,0.08453609,
1208.667,0.08491243,
1208.185,0.08525734,
1207.702,0.08557174,
1207.220,0.08586454,
1206.738,0.08614691,
1206.256,0.08642893,
1205.774,0.08671714,
1205.292,0.08701466,
1204.810,0.08732406,
1204.328,0.08764879,
1203.845,0.08799411,
1203.363,0.08836588,
1202.881,0.08876793,
1202.399,0.08920054,
1201.917,0.08965969,
1201.435,0.09013985,
1200.953,0.09063566,
